cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ns,completion_ns,submit_preamble_ns,tracker_alloc_ns,addr_xlate_ns,cmd_construct_ns,fence_ns,doorbell_ns,cqe_detect_ns,tracker_lookup_ns,state_dealloc_ns
643,1,23102432092,23102432460,23102432494,23102798041,23102798250,1777999044,200,104,73,61,0,65,0,0,20,11,71
3940,1,23102439071,23102439439,23102439473,23102810879,23102811088,1778002950,200,104,73,61,0,65,0,0,20,11,71
641,1,23102450297,23102450665,23102450699,23102814036,23102814245,1778006107,200,104,73,61,0,65,0,0,20,11,71
1825,1,23102453740,23102454108,23102454142,23102826888,23102827097,1778010027,200,104,73,61,0,65,0,0,20,11,71
879,1,23102468482,23102468850,23102468884,23102830045,23102830254,1778013184,200,104,73,61,0,65,0,0,20,11,71
3895,1,23102471915,23102472283,23102472317,23102842925,23102843134,1778017132,200,104,73,61,0,65,0,0,20,11,71
1094,1,23102475346,23102475714,23102475748,23102846082,23102846291,1778020289,200,104,73,61,0,65,0,0,20,11,71
3907,1,23102482327,23102482695,23102482729,23102858917,23102859126,1778024192,200,104,73,61,0,65,0,0,20,11,71
947,1,23102495725,23102496093,23102496127,23102862071,23102862280,1778027346,200,104,73,61,0,65,0,0,20,11,71
1072,1,23102503597,23102503965,23102503999,23102874938,23102875147,1778031281,200,104,73,61,0,65,0,0,20,11,71
1430,1,23102508765,23102509133,23102509167,23102878092,23102878301,1778034435,200,104,73,61,0,65,0,0,20,11,71
3815,1,23102512203,23102512571,23102512605,23102891012,23102891221,1778038423,200,104,73,61,0,65,0,0,20,11,71
438,1,23102518034,23102518402,23102518436,23102894169,23102894378,1778041580,200,104,73,61,0,65,0,0,20,11,71
293,1,23102521462,23102521830,23102521864,23102907004,23102907213,1778045483,200,104,73,61,0,65,0,0,20,11,71
3493,1,23102533866,23102534234,23102534268,23102910240,23102910449,1778048719,200,104,73,61,0,65,0,0,20,11,71
946,1,23102535585,23102535953,23102535987,23102923072,23102923281,1778052619,200,104,73,61,0,65,0,0,20,11,71
68,1,23102552874,23102553242,23102553276,23102926229,23102926438,1778055776,200,104,73,61,0,65,0,0,20,11,71
389,1,23102554588,23102554956,23102554990,23102939061,23102939270,1778059676,200,104,73,61,0,65,0,0,20,11,71
41,1,23102556307,23102556675,23102556709,23102942212,23102942421,1778062827,200,104,73,61,0,65,0,0,20,11,71
328,1,23102564172,23102564540,23102564574,23102955047,23102955256,1778066730,200,104,73,61,0,65,0,0,20,11,71
714,1,23102569317,23102569685,23102569719,23102958198,23102958407,1778069881,200,104,73,61,0,65,0,0,20,11,71
1719,1,23102587925,23102588293,23102588327,23102971043,23102971252,1778073794,200,104,73,61,0,65,0,0,20,11,71
190,0,23103155257,23103156101,23103156221,23103157994,23103158229,409,481,117,73,264,22,60,31,18,20,11,84
190,0,23103162504,23103163348,23103163468,23103165241,23103165476,409,481,117,73,264,22,60,31,18,20,11,84
