cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ns,completion_ns,submit_preamble_ns,tracker_alloc_ns,addr_xlate_ns,cmd_construct_ns,fence_ns,doorbell_ns,cqe_detect_ns,tracker_lookup_ns,state_dealloc_ns
24,1,27068978968,27068979336,27068979370,27069278970,27069279179,1789906498,200,104,73,61,0,65,0,0,20,11,71
1168,1,27068647097,27068647465,27068647499,27069282174,27069282383,1789909702,200,104,73,61,0,65,0,0,20,11,71
2322,1,27069050985,27069051353,27069051387,27069285378,27069285587,1789912906,200,104,73,61,0,65,0,0,20,11,71
818,1,27069001300,27069001668,27069001702,27069288542,27069288751,1789916070,200,104,73,61,0,65,0,0,20,11,71
1288,1,27068650525,27068650893,27068650927,27069291706,27069291915,1789919234,200,104,73,61,0,65,0,0,20,11,71
3171,1,27069056137,27069056505,27069056539,27069294870,27069295079,1789922398,200,104,73,61,0,65,0,0,20,11,71
2933,1,27069008182,27069008550,27069008584,27069298034,27069298243,1789925562,200,104,73,61,0,65,0,0,20,11,71
2006,1,27068657401,27068657769,27068657803,27069301198,27069301407,1789928726,200,104,73,61,0,65,0,0,20,11,71
2214,1,27069074882,27069075250,27069075284,27069304359,27069304568,1789931887,200,104,73,61,0,65,0,0,20,11,71
1976,1,27069016615,27069016983,27069017017,27069307523,27069307732,1789935051,200,104,73,61,0,65,0,0,20,11,71
3587,1,27068672852,27068673220,27068673254,27069310687,27069310896,1789938215,200,104,73,61,0,65,0,0,20,11,71
403,1,27069076601,27069076969,27069077003,27069313851,27069314060,1789941379,200,104,73,61,0,65,0,0,20,11,71
534,1,27069023481,27069023849,27069023883,27069317015,27069317224,1789944543,200,104,73,61,0,65,0,0,20,11,71
3691,1,27068681447,27068681815,27068681849,27069320179,27069320388,1789947707,200,104,73,61,0,65,0,0,20,11,71
319,1,27069083477,27069083845,27069083879,27069323343,27069323552,1789950871,200,104,73,61,0,65,0,0,20,11,71
1562,1,27069026914,27069027282,27069027316,27069326576,27069326785,1789954104,200,104,73,61,0,65,0,0,20,11,71
194,1,27068686620,27068686988,27068687022,27069329734,27069329943,1789957262,200,104,73,61,0,65,0,0,20,11,71
73,1,27069092082,27069092450,27069092484,27069332898,27069333107,1789960426,200,104,73,61,0,65,0,0,20,11,71
3694,1,27069028633,27069029001,27069029035,27069336062,27069336271,1789963590,200,104,73,61,0,65,0,0,20,11,71
1328,1,27068693497,27068693865,27068693899,27069339226,27069339435,1789966754,200,104,73,61,0,65,0,0,20,11,71
793,1,27069098958,27069099326,27069099360,27069342390,27069342599,1789969918,200,104,73,61,0,65,0,0,20,11,71
729,1,27069030352,27069030720,27069030754,27069345554,27069345763,1789973082,200,104,73,61,0,65,0,0,20,11,71
230,1,27068696935,27068697303,27068697337,27069348718,27069348927,1789976246,200,104,73,61,0,65,0,0,20,11,71
1130,1,27069102391,27069102759,27069102793,27069351882,27069352091,1789979410,200,104,73,61,0,65,0,0,20,11,71
3093,1,27069042400,27069042768,27069042802,27069355086,27069355295,1789982614,200,104,73,61,0,65,0,0,20,11,71
1127,1,27068698654,27068699022,27068699056,27069358250,27069358459,1789985778,200,104,73,61,0,65,0,0,20,11,71
3641,1,27069104110,27069104478,27069104512,27069361414,27069361623,1789988942,200,104,73,61,0,65,0,0,20,11,71
795,1,27069047552,27069047920,27069047954,27069364578,27069364787,1789992106,200,104,73,61,0,65,0,0,20,11,71
132,1,27068700366,27068700734,27068700768,27069367782,27069367991,1789995310,200,104,73,61,0,65,0,0,20,11,71
1366,1,27069105829,27069106197,27069106231,27069370975,27069371184,1789998503,200,104,73,61,0,65,0,0,20,11,71
3503,1,27069054418,27069054786,27069054820,27069374168,27069374377,1790001696,200,104,73,61,0,65,0,0,20,11,71
76,1,27068716592,27068716960,27068716994,27069377332,27069377541,1790004860,200,104,73,61,0,65,0,0,20,11,71
1475,1,27069107553,27069107921,27069107955,27069380496,27069380705,1790008024,200,104,73,61,0,65,0,0,20,11,71
3846,1,27069073163,27069073531,27069073565,27069383660,27069383869,1790011188,200,104,73,61,0,65,0,0,20,11,71
1597,1,27068738939,27068739307,27068739341,27069386853,27069387062,1790014381,200,104,73,61,0,65,0,0,20,11,71
680,1,27069109277,27069109645,27069109679,27069390014,27069390223,1790017542,200,104,73,61,0,65,0,0,20,11,71
881,1,27069080039,27069080407,27069080441,27069393253,27069393462,1790020781,200,104,73,61,0,65,0,0,20,11,71
440,1,27068740653,27068741021,27068741055,27069396460,27069396669,1790023988,200,104,73,61,0,65,0,0,20,11,71
3473,1,27069114429,27069114797,27069114831,27069399664,27069399873,1790027192,200,104,73,61,0,65,0,0,20,11,71
1277,1,27069110991,27069111359,27069111393,27069402828,27069403037,1790030356,200,104,73,61,0,65,0,0,20,11,71
2205,1,27068754400,27068754768,27068754802,27069406032,27069406241,1790033560,200,104,73,61,0,65,0,0,20,11,71
666,1,27069117857,27069118225,27069118259,27069409196,27069409405,1790036724,200,104,73,61,0,65,0,0,20,11,71
1606,1,27069128167,27069128535,27069128569,27069412360,27069412569,1790039888,200,104,73,61,0,65,0,0,20,11,71
1891,1,27068756119,27068756487,27068756521,27069415524,27069415733,1790043052,200,104,73,61,0,65,0,0,20,11,71
2068,1,27069119576,27069119944,27069119978,27069418688,27069418897,1790046216,200,104,73,61,0,65,0,0,20,11,71
2355,1,27068773306,27068773674,27068773708,27069421852,27069422061,1790049380,200,104,73,61,0,65,0,0,20,11,71
2827,1,27069124734,27069125102,27069125136,27069425016,27069425225,1790052544,200,104,73,61,0,65,0,0,20,11,71
3612,1,27068793611,27068793979,27068794013,27069428180,27069428389,1790055708,200,104,73,61,0,65,0,0,20,11,71
3905,1,27069131593,27069131961,27069131995,27069431344,27069431553,1790058872,200,104,73,61,0,65,0,0,20,11,71
41,1,27068795330,27068795698,27068795732,27069434508,27069434717,1790062036,200,104,73,61,0,65,0,0,20,11,71
1764,1,27069135044,27069135412,27069135446,27069437754,27069437963,1790065282,200,104,73,61,0,65,0,0,20,11,71
3578,1,27068798768,27068799136,27068799170,27069440918,27069441127,1790068446,200,104,73,61,0,65,0,0,20,11,71
1672,1,27069138482,27069138850,27069138884,27069444082,27069444291,1790071610,200,104,73,61,0,65,0,0,20,11,71
3398,1,27068800487,27068800855,27068800889,27069447246,27069447455,1790074774,200,104,73,61,0,65,0,0,20,11,71
173,1,27069140199,27069140567,27069140601,27069450439,27069450648,1790077967,200,104,73,61,0,65,0,0,20,11,71
2226,1,27068805639,27068806007,27068806041,27069453603,27069453812,1790081131,200,104,73,61,0,65,0,0,20,11,71
89,1,27068815943,27068816311,27068816345,27069456796,27069457005,1790084324,200,104,73,61,0,65,0,0,20,11,71
2249,1,27068817662,27068818030,27068818064,27069459957,27069460166,1790087485,200,104,73,61,0,65,0,0,20,11,71
3425,1,27068845151,27068845519,27068845553,27069463121,27069463330,1790090649,200,104,73,61,0,65,0,0,20,11,71
2625,1,27068850313,27068850681,27068850715,27069466314,27069466523,1790093842,200,104,73,61,0,65,0,0,20,11,71
975,1,27068853752,27068854120,27068854154,27069469478,27069469687,1790097006,200,104,73,61,0,65,0,0,20,11,71
2525,1,27068885437,27068885805,27068885839,27069472695,27069472904,1790100223,200,104,73,61,0,65,0,0,20,11,71
3719,1,27068892308,27068892676,27068892710,27069475856,27069476065,1790103384,200,104,73,61,0,65,0,0,20,11,71
714,1,27068918073,27068918441,27068918475,27069479020,27069479229,1790106548,200,104,73,61,0,65,0,0,20,11,71
2976,1,27068923223,27068923591,27068923625,27069482266,27069482475,1790109794,200,104,73,61,0,65,0,0,20,11,71
930,1,27068924955,27068925323,27068925357,27069485430,27069485639,1790112958,200,104,73,61,0,65,0,0,20,11,71
3898,1,27068926679,27068927047,27068927081,27069488676,27069488885,1790116204,200,104,73,61,0,65,0,0,20,11,71
3561,1,27068938718,27068939086,27068939120,27069491882,27069492091,1790119410,200,104,73,61,0,65,0,0,20,11,71
894,1,27068963517,27068963885,27068963919,27069495088,27069495297,1790122616,200,104,73,61,0,65,0,0,20,11,71
2009,1,27068965236,27068965604,27068965638,27069498242,27069498451,1790125770,200,104,73,61,0,65,0,0,20,11,71
236,1,27068987558,27068987926,27068987960,27069555830,27069556039,1790182712,200,104,73,61,0,65,0,0,20,11,71
1603,1,27068994434,27068994802,27068994836,27069558991,27069559200,1790185873,200,104,73,61,0,65,0,0,20,11,71
613,1,27069003012,27069003380,27069003414,27069562234,27069562443,1790189116,200,104,73,61,0,65,0,0,20,11,71
78,1,27069004744,27069005112,27069005146,27069565398,27069565607,1790192280,200,104,73,61,0,65,0,0,20,11,71
1484,1,27069035514,27069035882,27069035916,27069568637,27069568846,1790195519,200,104,73,61,0,65,0,0,20,11,71
486,1,27069038952,27069039320,27069039354,27069571795,27069572004,1790198677,200,104,73,61,0,65,0,0,20,11,71
1940,1,27069044119,27069044487,27069044521,27069574959,27069575168,1790201841,200,104,73,61,0,65,0,0,20,11,71
2246,1,27069057861,27069058229,27069058263,27069578199,27069578408,1790205081,200,104,73,61,0,65,0,0,20,11,71
817,1,27069059585,27069059953,27069059987,27069581438,27069581647,1790208320,200,104,73,61,0,65,0,0,20,11,71
3800,1,27069078320,27069078688,27069078722,27069584684,27069584893,1790211566,200,104,73,61,0,65,0,0,20,11,71
339,1,27069088639,27069089007,27069089041,27069587858,27069588067,1790214740,200,104,73,61,0,65,0,0,20,11,71
3676,1,27069090363,27069090731,27069090765,27069591015,27069591224,1790217897,200,104,73,61,0,65,0,0,20,11,71
1227,1,27069095520,27069095888,27069095922,27069602504,27069602713,1790223785,200,104,73,61,0,65,0,0,20,11,71
2481,1,27069097239,27069097607,27069097641,27069605750,27069605959,1790227031,200,104,73,61,0,65,0,0,20,11,71
1992,1,27069100672,27069101040,27069101074,27069618585,27069618794,1790230934,200,104,73,61,0,65,0,0,20,11,71
1733,1,27069121290,27069121658,27069121692,27069621831,27069622040,1790234180,200,104,73,61,0,65,0,0,20,11,71
1500,1,27069123002,27069123370,27069123404,27069634666,27069634875,1790238083,200,104,73,61,0,65,0,0,20,11,71
1027,1,27069126448,27069126816,27069126850,27069637862,27069638071,1790241279,200,104,73,61,0,65,0,0,20,11,71
190,0,27069828144,27069828988,27069829108,27069830881,27069831116,409,481,117,73,264,22,60,31,18,20,11,84
190,0,27069835391,27069836235,27069836355,27069838128,27069838363,409,481,117,73,264,22,60,31,18,20,11,84
