cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ns,completion_ns,submit_preamble_ns,tracker_alloc_ns,addr_xlate_ns,cmd_construct_ns,fence_ns,doorbell_ns,cqe_detect_ns,tracker_lookup_ns,state_dealloc_ns
3873,1,26990238381,26990239158,26990442638,26990571514,26990571737,395842,102123,111,73,60,196,56,0,0,20,11,78
3922,1,26990216821,26990217598,26990442638,26990574710,26990574933,399038,112902,111,73,60,196,56,0,0,20,11,78
3869,1,26990240539,26990241316,26990442638,26990577906,26990578129,402234,101044,111,73,60,196,56,0,0,20,11,78
3941,1,26990234075,26990234852,26990442638,26990581102,26990581325,405430,104276,111,73,60,196,56,0,0,20,11,78
3928,1,26990249161,26990249938,26990442638,26990584338,26990584561,408666,96733,111,73,60,196,56,0,0,20,11,78
3887,1,26990221137,26990221914,26990442638,26990587534,26990587757,411862,110744,111,73,60,196,56,0,0,20,11,78
3925,1,26990242692,26990243469,26990442638,26990590730,26990590953,415058,99968,111,73,60,196,56,0,0,20,11,78
3839,1,26990236223,26990237000,26990442638,26990593926,26990594149,418254,103202,111,73,60,196,56,0,0,20,11,78
3947,1,26990257793,26990258570,26990442638,26990597122,26990597345,421450,92417,111,73,60,196,56,0,0,20,11,78
3931,1,26990223295,26990224072,26990442638,26990600309,26990600532,424637,109666,111,73,60,196,56,0,0,20,11,78
3842,1,26990244850,26990245627,26990442638,26990603505,26990603728,427833,98889,111,73,60,196,56,0,0,20,11,78
3858,1,26990247003,26990247780,26990442638,26990606698,26990606921,431026,97812,111,73,60,196,56,0,0,20,11,78
3927,1,26990262104,26990262881,26990442638,26990609963,26990610186,434291,90262,111,73,60,196,56,0,0,20,11,78
3946,1,26990227606,26990228383,26990442638,26990613159,26990613382,437487,107510,111,73,60,196,56,0,0,20,11,78
3957,1,26990264267,26990265044,26990442638,26990616355,26990616578,440683,89181,111,73,60,196,56,0,0,20,11,78
3916,1,26990251319,26990252096,26990442638,26990619551,26990619774,443879,95654,111,73,60,196,56,0,0,20,11,78
3960,1,26990283679,26990284456,26990442638,26990622747,26990622970,447075,79475,111,73,60,196,56,0,0,20,11,78
3859,1,26990253477,26990254254,26990442638,26990625983,26990626206,450311,94575,111,73,60,196,56,0,0,20,11,78
3966,1,26990266425,26990267202,26990442638,26990629208,26990629431,453536,88102,111,73,60,196,56,0,0,20,11,78
3885,1,26990255635,26990256412,26990442638,26990632433,26990632656,456761,93496,111,73,60,196,56,0,0,20,11,78
3930,1,26990305239,26990306016,26990442638,26990635629,26990635852,459957,68696,111,73,60,196,56,0,0,20,11,78
3940,1,26990268583,26990269360,26990442638,26990638854,26990639077,463182,87023,111,73,60,196,56,0,0,20,11,78
3877,1,26990272899,26990273676,26990442638,26990642050,26990642273,466378,84865,111,73,60,196,56,0,0,20,11,78
3853,1,26990259946,26990260723,26990442638,26990645246,26990645469,469574,91341,111,73,60,196,56,0,0,20,11,78
3936,1,26990313871,26990314648,26990442638,26990648442,26990648665,472770,64380,111,73,60,196,56,0,0,20,11,78
3876,1,26990270736,26990271513,26990442638,26990651678,26990651901,476006,85946,111,73,60,196,56,0,0,20,11,78
3913,1,26990275057,26990275834,26990442638,26990654874,26990655097,479202,83786,111,73,60,196,56,0,0,20,11,78
3958,1,26990279363,26990280140,26990442638,26990658070,26990658293,482398,81633,111,73,60,196,56,0,0,20,11,78
3898,1,26990320335,26990321112,26990442638,26990661266,26990661489,485594,61148,111,73,60,196,56,0,0,20,11,78
3911,1,26990277210,26990277987,26990442638,26990664462,26990664685,488790,82709,111,73,60,196,56,0,0,20,11,78
3886,1,26990281521,26990282298,26990442638,26990667698,26990667921,492026,80554,111,73,60,196,56,0,0,20,11,78
3881,1,26990285832,26990286609,26990442638,26990670969,26990671192,495297,78399,111,73,60,196,56,0,0,20,11,78
3918,1,26990328967,26990329744,26990442638,26990674165,26990674388,498493,56832,111,73,60,196,56,0,0,20,11,78
3846,1,26990290143,26990290920,26990442638,26990677361,26990677584,501689,76243,111,73,60,196,56,0,0,20,11,78
3906,1,26990294459,26990295236,26990442638,26990680557,26990680780,504885,74085,111,73,60,196,56,0,0,20,11,78
3892,1,26990287990,26990288767,26990442638,26990683782,26990684005,508110,77320,111,73,60,196,56,0,0,20,11,78
3896,1,26990335451,26990336228,26990442638,26990686978,26990687201,511306,53590,111,73,60,196,56,0,0,20,11,78
3864,1,26990296617,26990297394,26990442638,26990690227,26990690450,514555,73006,111,73,60,196,56,0,0,20,11,78
3908,1,26990303081,26990303858,26990442638,26990693423,26990693646,517751,69775,111,73,60,196,56,0,0,20,11,78
3955,1,26990292301,26990293078,26990442638,26990696701,26990696924,521029,75164,111,73,60,196,56,0,0,20,11,78
3874,1,26990339767,26990340544,26990442638,26990699897,26990700120,524225,51432,111,73,60,196,56,0,0,20,11,78
3851,1,26990298770,26990299547,26990442638,26990703093,26990703316,527421,71930,111,73,60,196,56,0,0,20,11,78
3959,1,26990307402,26990308179,26990442638,26990706289,26990706512,530617,67614,111,73,60,196,56,0,0,20,11,78
3843,1,26990300923,26990301700,26990442638,26990709560,26990709783,533888,70853,111,73,60,196,56,0,0,20,11,78
3852,1,26990348389,26990349166,26990442638,26990712756,26990712979,537084,47122,111,73,60,196,56,0,0,20,11,78
3924,1,26990311708,26990312485,26990442638,26990715952,26990716175,540280,65461,111,73,60,196,56,0,0,20,11,78
3872,1,26990309555,26990310332,26990442638,26990719148,26990719371,543476,66538,111,73,60,196,56,0,0,20,11,78
3949,1,26990326809,26990327586,26990442638,26990722341,26990722564,546669,57911,111,73,60,196,56,0,0,20,11,78
3899,1,26990350547,26990351324,26990442638,26990725537,26990725760,549865,46043,111,73,60,196,56,0,0,20,11,78
3900,1,26990318182,26990318959,26990442638,26990728733,26990728956,553061,62224,111,73,60,196,56,0,0,20,11,78
3903,1,26990316029,26990316806,26990442638,26990731929,26990732152,556257,63301,111,73,60,196,56,0,0,20,11,78
3956,1,26990341920,26990342697,26990442638,26990735125,26990735348,559453,50356,111,73,60,196,56,0,0,20,11,78
3867,1,26990402309,26990403086,26990442638,26990738321,26990738544,562649,20163,111,73,60,196,56,0,0,20,11,78
3862,1,26990322493,26990323270,26990442638,26990741514,26990741737,565842,60069,111,73,60,196,56,0,0,20,11,78
3866,1,26990324651,26990325428,26990442638,26990744785,26990745008,569113,58990,111,73,60,196,56,0,0,20,11,78
3875,1,26990354858,26990355635,26990442638,26990748034,26990748257,572362,43887,111,73,60,196,56,0,0,20,11,78
3933,1,26990408778,26990409555,26990442638,26990751230,26990751453,575558,16929,111,73,60,196,56,0,0,20,11,78
3841,1,26990331125,26990331902,26990442638,26990754508,26990754731,578836,55753,111,73,60,196,56,0,0,20,11,78
3929,1,26990333288,26990334065,26990442638,26990757773,26990757996,582101,54672,111,73,60,196,56,0,0,20,11,78
3939,1,26990359174,26990359951,26990442638,26990760966,26990761189,585294,41729,111,73,60,196,56,0,0,20,11,78
3912,1,26990410936,26990411713,26990442638,26990764162,26990764385,588490,15850,111,73,60,196,56,0,0,20,11,78
3919,1,26990346236,26990347013,26990442638,26990767358,26990767581,591686,48198,111,73,60,196,56,0,0,20,11,78
3890,1,26990337609,26990338386,26990442638,26990770554,26990770777,594882,52511,111,73,60,196,56,0,0,20,11,78
3847,1,26990361327,26990362104,26990442638,26990773750,26990773973,598078,40653,111,73,60,196,56,0,0,20,11,78
3954,1,26990423869,26990424646,26990442638,26990776946,26990777169,601274,9384,111,73,60,196,56,0,0,20,11,78
3891,1,26990357016,26990357793,26990442638,26990780142,26990780365,604470,42808,111,73,60,196,56,0,0,20,11,78
3902,1,26990344078,26990344855,26990442638,26990783338,26990783561,607666,49277,111,73,60,196,56,0,0,20,11,78
3901,1,26990365643,26990366420,26990442638,26990786584,26990786807,610912,38495,111,73,60,196,56,0,0,20,11,78
3848,1,26990426027,26990426804,26990442638,26990789777,26990790000,614105,8305,111,73,60,196,56,0,0,20,11,78
3904,1,26990376433,26990377210,26990442638,26990792970,26990793193,617298,33100,111,73,60,196,56,0,0,20,11,78
3951,1,26990352705,26990353482,26990442638,26990796235,26990796458,620563,44964,111,73,60,196,56,0,0,20,11,78
3920,1,26990367801,26990368578,26990442638,26990799431,26990799654,623759,37416,111,73,60,196,56,0,0,20,11,78
3945,1,26990430337,26990431114,26990442638,26990802627,26990802854,626955,6150,113,73,60,196,56,0,0,20,11,80
3857,1,26990387218,26990387995,26990442638,26990805824,26990806047,630152,27708,111,73,60,196,56,0,0,20,11,78
3860,1,26990363490,26990364267,26990442638,26990809020,26990809243,633348,39572,111,73,60,196,56,0,0,20,11,78
3943,1,26990374275,26990375052,26990442638,26990812245,26990812468,636573,34179,111,73,60,196,56,0,0,20,11,78
3934,1,26990389371,26990390148,26990442638,26990815520,26990815743,639848,26632,111,73,60,196,56,0,0,20,11,78
3937,1,26990369959,26990370736,26990442638,26990818716,26990818939,643044,36337,111,73,60,196,56,0,0,20,11,78
3844,1,26990380749,26990381526,26990442638,26990821912,26990822135,646240,30942,111,73,60,196,56,0,0,20,11,78
3923,1,26990395840,26990396617,26990442638,26990825108,26990825331,649436,23397,111,73,60,196,56,0,0,20,11,78
3935,1,26990372117,26990372894,26990442638,26990828386,26990828609,652714,35258,111,73,60,196,56,0,0,20,11,78
3942,1,26990385055,26990385832,26990442638,26990831651,26990831874,655979,28790,111,73,60,196,56,0,0,20,11,78
3889,1,26990397998,26990398775,26990442638,26990834847,26990835070,659175,22318,111,73,60,196,56,0,0,20,11,78
3944,1,26990378591,26990379368,26990442638,26990838079,26990838302,662407,32021,111,73,60,196,56,0,0,20,11,78
3878,1,26990393682,26990394459,26990442638,26990841354,26990841577,665682,24476,111,73,60,196,56,0,0,20,11,78
3967,1,26990404467,26990405244,26990442638,26990844589,26990844812,668917,19084,111,73,60,196,56,0,0,20,11,78
3882,1,26990382902,26990383679,26990442638,26990847596,26990847819,671924,29866,111,73,60,196,56,0,0,20,11,78
3910,1,26990415247,26990416024,26990442638,26990850861,26990851084,675189,13694,111,73,60,196,56,0,0,20,11,78
3870,1,26990413094,26990413871,26990442638,26990854054,26990854277,678382,14771,111,73,60,196,56,0,0,20,11,78
3917,1,26990391529,26990392306,26990442638,26990857339,26990857562,681667,25553,111,73,60,196,56,0,0,20,11,78
3952,1,26990419553,26990420330,26990442638,26990860617,26990860840,684945,11541,111,73,60,196,56,0,0,20,11,78
3914,1,26990428178,26990428955,26990442638,26990863892,26990864119,688220,7229,113,73,60,196,56,0,0,20,11,80
3909,1,26990400151,26990400928,26990442638,26990867089,26990867312,691417,21242,111,73,60,196,56,0,0,20,11,78
3861,1,26990406620,26990407397,26990442638,26990870371,26990870594,694699,18008,111,73,60,196,56,0,0,20,11,78
3884,1,26990417400,26990418177,26990442638,26990873558,26990873781,697886,12618,111,73,60,196,56,0,0,20,11,78
3932,1,26990421711,26990422488,26990442638,26990876833,26990877060,701161,10462,113,73,60,196,56,0,0,20,11,80
190,0,26991148114,26991148937,26991149057,26991150828,26991151055,409,471,113,73,261,19,56,31,18,20,11,80
190,0,26991155324,26991156147,26991156267,26991158038,26991158265,409,471,113,73,261,19,56,31,18,20,11,80
