cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ns,completion_ns,submit_preamble_ns,tracker_alloc_ns,addr_xlate_ns,cmd_construct_ns,fence_ns,doorbell_ns,cqe_detect_ns,tracker_lookup_ns,state_dealloc_ns
3933,1,23022648815,23022649592,23022699770,23022786471,23022786694,199744,25476,111,73,60,196,56,0,0,20,11,78
3928,1,23022610002,23022610779,23022699770,23022789664,23022789887,202937,44881,111,73,60,196,56,0,0,20,11,78
3935,1,23022557365,23022558142,23022572096,23022792860,23022793083,340760,7365,111,73,60,196,56,0,0,20,11,78
3917,1,23022646649,23022647426,23022699770,23022796085,23022796308,209358,26559,111,73,60,196,56,0,0,20,11,78
3920,1,23022650976,23022651753,23022699770,23022799281,23022799504,212554,24395,111,73,60,196,56,0,0,20,11,78
3918,1,23022612158,23022612935,23022699770,23022802477,23022802700,215750,43803,111,73,60,196,56,0,0,20,11,78
3960,1,23022588429,23022589206,23022699770,23022805713,23022805936,218986,55667,111,73,60,196,56,0,0,20,11,78
3932,1,23022653137,23022653914,23022699770,23022808909,23022809132,222182,23315,111,73,60,196,56,0,0,20,11,78
3963,1,23022655293,23022656070,23022699770,23022812177,23022812400,225450,22237,111,73,60,196,56,0,0,20,11,78
3926,1,23022614309,23022615086,23022699770,23022815373,23022815596,228646,42728,111,73,60,196,56,0,0,20,11,78
3905,1,23022599221,23022599998,23022699770,23022818569,23022818792,231842,50271,111,73,60,196,56,0,0,20,11,78
3910,1,23022661756,23022662533,23022699770,23022821805,23022822028,235078,19006,111,73,60,196,56,0,0,20,11,78
3922,1,23022659600,23022660377,23022699770,23022825067,23022825290,238340,20083,111,73,60,196,56,0,0,20,11,78
3906,1,23022618621,23022619398,23022699770,23022828298,23022828521,241571,40572,111,73,60,196,56,0,0,20,11,78
3946,1,23022622933,23022623710,23022699770,23022831494,23022831717,244767,38416,111,73,60,196,56,0,0,20,11,78
3947,1,23022668214,23022668991,23022699770,23022834779,23022835002,248052,15777,111,73,60,196,56,0,0,20,11,78
3911,1,23022663907,23022664684,23022699770,23022837975,23022838198,251248,17930,111,73,60,196,56,0,0,20,11,78
3919,1,23022620782,23022621559,23022699770,23022841171,23022841394,254444,39492,111,73,60,196,56,0,0,20,11,78
3913,1,23022627245,23022628022,23022699770,23022844367,23022844590,257640,36260,111,73,60,196,56,0,0,20,11,78
3956,1,23022670375,23022671152,23022699770,23022847605,23022847828,260878,14696,111,73,60,196,56,0,0,20,11,78
3904,1,23022666058,23022666835,23022699770,23022850798,23022851021,264071,16855,111,73,60,196,56,0,0,20,11,78
3940,1,23022625089,23022625866,23022699770,23022853991,23022854214,267264,37338,111,73,60,196,56,0,0,20,11,78
3925,1,23022629401,23022630178,23022699770,23022857187,23022857410,270460,35182,111,73,60,196,56,0,0,20,11,78
3937,1,23022674682,23022675459,23022699770,23022860383,23022860606,273656,12543,111,73,60,196,56,0,0,20,11,78
3903,1,23022672526,23022673303,23022699770,23022863576,23022863799,276849,13621,111,73,60,196,56,0,0,20,11,78
3952,1,23022642332,23022643109,23022699770,23022866851,23022867074,280124,28717,111,73,60,196,56,0,0,20,11,78
3964,1,23022631557,23022632334,23022699770,23022870047,23022870270,283320,34104,111,73,60,196,56,0,0,20,11,78
3967,1,23022676833,23022677610,23022699770,23022873240,23022873463,286513,11467,111,73,60,196,56,0,0,20,11,78
3953,1,23022678989,23022679766,23022699770,23022876505,23022876728,289778,10389,111,73,60,196,56,0,0,20,11,78
3915,1,23022644493,23022645270,23022699770,23022879747,23022879970,293020,27637,111,73,60,196,56,0,0,20,11,78
3945,1,23022681138,23022681915,23022699770,23022882940,23022883163,296213,9315,111,73,60,196,56,0,0,20,11,78
3912,1,23022683290,23022684067,23022699770,23022886133,23022886356,299406,8239,111,73,60,196,56,0,0,20,11,78
3931,1,23022657444,23022658221,23022699770,23022889326,23022889549,302599,21161,111,73,60,196,56,0,0,20,11,78
3924,1,23022685459,23022686236,23022699770,23022892516,23022892739,305789,7155,111,73,60,196,56,0,0,20,11,78
3908,1,23022687608,23022688385,23022699770,23022895795,23022896018,309068,6080,111,73,60,196,56,0,0,20,11,78
3961,1,23022691939,23022692716,23022699770,23022898991,23022899214,312264,3915,111,73,60,196,56,0,0,20,11,78
3921,1,23022689770,23022690547,23022699770,23022902181,23022902404,315454,4999,111,73,60,196,56,0,0,20,11,78
3959,1,23022694083,23022694860,23022699770,23022905337,23022905564,318610,2843,113,73,60,196,56,0,0,20,11,80
190,0,23023104338,23023105161,23023105281,23023107052,23023107279,409,471,113,73,261,19,56,31,18,20,11,80
190,0,23023111548,23023112371,23023112491,23023114262,23023114489,409,471,113,73,261,19,56,31,18,20,11,80
